,artistName,trackName,msPlayed,dayOfWeek,month,dayTime
711,Alessia Cara,Here,6.5129166666666665,weekend,automn,afternoon
714,Alessia Cara,Here,3.3242166666666666,weekend,automn,afternoon
716,Alessia Cara,Here,3.3242166666666666,weekend,automn,afternoon
717,Eminem,Killshot,4.2263166666666665,weekend,automn,afternoon
725,Adele,Easy On Me,2.9864333333333333,monday,winter,night
735,Billie Eilish,Happier Than Ever,4.98165,wednesday,winter,morning
736,Billie Eilish,Bored,3.01555,wednesday,winter,morning
739,Billie Eilish,bad guy,3.234783333333333,wednesday,winter,morning
740,Billie Eilish,everything i wanted,2.818966666666667,wednesday,winter,morning
743,Alessia Cara,Here,3.3242166666666666,wednesday,winter,morning
744,Alessia Cara,Here,3.3242166666666666,wednesday,winter,morning
745,Alessia Cara,Here,3.3242166666666666,wednesday,winter,morning
746,Alessia Cara,Here,4.7473833333333335,wednesday,winter,morning
747,Alessia Cara,Here,6.599616666666667,wednesday,winter,morning
748,Alessia Cara,Here,3.3242166666666666,wednesday,winter,afternoon
749,Alessia Cara,Here,3.1668666666666665,wednesday,winter,afternoon
751,The Weeknd,The Hills,4.03755,wednesday,winter,afternoon
753,Alessia Cara,You Let Me Down,3.2288,thursday,winter,morning
754,The Weeknd,Acquainted,2.5418166666666666,thursday,winter,morning
755,The Weeknd,Can't Feel My Face,3.4485,thursday,winter,afternoon
756,The Weeknd,Shameless,4.2251,thursday,winter,afternoon
757,The Weeknd,Earned It (Fifty Shades Of Grey),4.628733333333333,thursday,winter,afternoon
758,The Weeknd,In The Night,2.6696,thursday,winter,afternoon
759,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.3523666666666667,thursday,winter,afternoon
760,The Weeknd,Blinding Lights,3.0373833333333335,thursday,winter,afternoon
762,The Weeknd,Take My Breath - Single Version,3.6699333333333333,thursday,winter,afternoon
763,The Weeknd,Save Your Tears,2.608033333333333,thursday,winter,afternoon
766,The Weeknd,The Hills,3.1143,thursday,winter,afternoon
767,Gesaffelstein,Lost in the Fire (feat. The Weeknd),2.8940166666666665,thursday,winter,afternoon
768,The Weeknd,Alone Again,4.1676166666666665,thursday,winter,afternoon
769,The Weeknd,Too Late,3.9996666666666667,thursday,winter,afternoon
770,The Weeknd,Hardest To Love,2.7925166666666668,thursday,winter,afternoon
773,The Weeknd,Snowchild,3.0367333333333333,thursday,winter,afternoon
777,The Weeknd,High For This,4.120433333333334,thursday,winter,afternoon
778,The Weeknd,What You Need,3.272666666666667,thursday,winter,afternoon
779,The Weeknd,House Of Balloons / Glass Table Girls,4.5941833333333335,thursday,winter,afternoon
780,The Weeknd,The Morning,4.155583333333333,thursday,winter,afternoon
782,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,thursday,winter,afternoon
783,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,thursday,winter,night
784,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,thursday,winter,night
785,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,thursday,winter,night
786,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,thursday,winter,night
787,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,thursday,winter,night
788,Swedish House Mafia,Moth To A Flame (with The Weeknd),7.212383333333333,thursday,winter,night
789,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.64805,thursday,winter,night
791,The Weeknd,Snowchild,14.025616666666666,thursday,winter,night
794,The Weeknd,Alone Again,4.16755,thursday,winter,night
795,The Weeknd,Too Late,3.99955,thursday,winter,night
796,The Weeknd,Hardest To Love,3.5233333333333334,thursday,winter,night
797,The Weeknd,Scared To Live,3.1884333333333332,thursday,winter,night
798,The Weeknd,Snowchild,12.160783333333333,thursday,winter,night
799,The Weeknd,Escape From LA,5.932666666666667,friday,winter,afternoon
801,The Weeknd,Faith,2.791333333333333,friday,winter,afternoon
802,The Weeknd,Blinding Lights,2.6631666666666667,friday,winter,afternoon
806,Adele,All Night Parking (with Erroll Garner) Interlude,2.69715,friday,winter,afternoon
809,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,friday,winter,afternoon
810,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,friday,winter,afternoon
811,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,friday,winter,afternoon
812,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,friday,winter,afternoon
813,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,friday,winter,afternoon
814,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,friday,winter,afternoon
816,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,friday,winter,afternoon
817,The Weeknd,Snowchild,4.119866666666667,friday,winter,afternoon
819,The Weeknd,Snowchild,4.119866666666667,friday,winter,afternoon
820,The Weeknd,Snowchild,4.119866666666667,friday,winter,afternoon
822,The Weeknd,Snowchild,4.119866666666667,friday,winter,afternoon
824,Adele,I Miss You,3.935416666666667,friday,winter,afternoon
825,Adele,Love In The Dark,4.765583333333334,friday,winter,afternoon
826,Adele,Million Years Ago,3.7844166666666665,friday,winter,afternoon
828,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2.634,friday,winter,afternoon
830,Eminem,Cold Wind Blows,5.062216666666667,friday,winter,afternoon
831,Eminem,Talkin’ 2 Myself,3.6320166666666664,friday,winter,afternoon
834,Eminem,No Love,4.991766666666667,weekend,winter,afternoon
836,Eminem,Cinderella Man,2.6242666666666667,weekend,winter,afternoon
839,Eminem,So Bad,3.478066666666667,weekend,winter,afternoon
840,Eminem,Love The Way You Lie,4.38955,weekend,winter,afternoon
841,Eminem,You’re Never Over,5.094666666666667,weekend,winter,afternoon
853,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,monday,winter,afternoon
855,Post Malone,One Right Now (with The Weeknd),3.2251,monday,winter,afternoon
867,The Weeknd,Snowchild,3.2032,tuesday,winter,morning
868,The Weeknd,Snowchild,3.975966666666667,tuesday,winter,morning
869,The Weeknd,Snowchild,4.119866666666667,tuesday,winter,morning
870,The Weeknd,Snowchild,4.119866666666667,tuesday,winter,morning
871,The Weeknd,Snowchild,4.119866666666667,tuesday,winter,morning
872,The Weeknd,Snowchild,4.119866666666667,tuesday,winter,morning
873,The Weeknd,Snowchild,4.119866666666667,tuesday,winter,morning
874,The Weeknd,Snowchild,4.119866666666667,tuesday,winter,morning
875,The Weeknd,Snowchild,4.119866666666667,tuesday,winter,morning
876,The Weeknd,Snowchild,4.119866666666667,tuesday,winter,morning
877,The Weeknd,Snowchild,4.119866666666667,tuesday,winter,morning
878,The Weeknd,Snowchild,3.0194,tuesday,winter,morning
879,The Weeknd,Snowchild,4.129683333333333,tuesday,winter,morning
880,The Weeknd,Snowchild,4.119866666666667,tuesday,winter,morning
881,The Weeknd,Snowchild,3.653016666666667,tuesday,winter,morning
882,Adele,Hello,3.3199833333333335,tuesday,winter,morning
883,Adele,Send My Love (To Your New Lover),3.717966666666667,tuesday,winter,morning
885,Adele,I Miss You,2.9210166666666666,tuesday,winter,morning
887,Adele,Water Under the Bridge,4.007316666666667,tuesday,winter,morning
901,The Weeknd,Snowchild,4.119866666666667,tuesday,winter,morning
902,The Weeknd,Snowchild,4.119866666666667,wednesday,winter,afternoon
903,The Weeknd,Snowchild,4.119866666666667,wednesday,winter,afternoon
904,The Weeknd,Snowchild,4.119866666666667,wednesday,winter,afternoon
905,The Weeknd,Snowchild,4.119866666666667,wednesday,winter,afternoon
906,The Weeknd,Snowchild,4.119866666666667,wednesday,winter,afternoon
910,The Weeknd,Snowchild,3.67045,wednesday,winter,afternoon
918,The Weeknd,Six Feet Under,3.95955,wednesday,winter,afternoon
919,The Weeknd,Wanderlust,3.0319666666666665,wednesday,winter,afternoon
923,Billie Eilish,Getting Older,4.07035,wednesday,winter,afternoon
926,The Weeknd,Take My Breath - Single Version,2.701983333333333,wednesday,winter,afternoon
928,The Weeknd,Often,4.0586166666666665,wednesday,winter,afternoon
932,T.I.,That's All She Wrote,5.593816666666667,wednesday,winter,afternoon
933,Billie Eilish,Getting Older,4.07035,wednesday,winter,afternoon
947,Billie Eilish,NDA,3.2629333333333332,wednesday,winter,afternoon
948,Billie Eilish,Therefore I Am,2.892316666666667,wednesday,winter,afternoon
949,Billie Eilish,Happier Than Ever,2.5904333333333334,wednesday,winter,afternoon
952,Billie Eilish,Happier Than Ever,4.157483333333333,wednesday,winter,afternoon
958,Billie Eilish,Male Fantasy,2.9645166666666665,wednesday,winter,afternoon
962,Billie Eilish,Oxytocin,3.5038666666666667,wednesday,winter,night
967,Billie Eilish,OverHeated,3.567633333333333,thursday,winter,morning
968,Billie Eilish,Everybody Dies,3.4437,thursday,winter,morning
969,Billie Eilish,Your Power,4.0982666666666665,thursday,winter,morning
970,Billie Eilish,NDA,3.2629333333333332,thursday,winter,morning
971,Billie Eilish,Therefore I Am,5.35315,thursday,winter,morning
972,Billie Eilish,Happier Than Ever,4.98165,thursday,winter,morning
973,Billie Eilish,Male Fantasy,3.2481,thursday,winter,morning
974,Billie Eilish,Getting Older,4.07035,thursday,winter,morning
975,Billie Eilish,I Didn't Change My Number,2.64105,thursday,winter,morning
976,Billie Eilish,Billie Bossa Nova,3.2788333333333335,thursday,winter,morning
977,Billie Eilish,my future,3.5000833333333334,thursday,winter,morning
978,Billie Eilish,Oxytocin,3.5038666666666667,thursday,winter,morning
988,Post Malone,One Right Now (with The Weeknd),3.2251,thursday,winter,morning
989,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),3.18355,thursday,winter,morning
990,The Weeknd,Take My Breath - Single Version,3.6699333333333333,thursday,winter,morning
991,The Weeknd,Save Your Tears,3.5937666666666668,thursday,winter,morning
998,The Weeknd,The Hills,4.03755,thursday,winter,morning
1001,The Weeknd,Take My Breath - Single Version,3.6699333333333333,thursday,winter,morning
1003,The Weeknd,After Hours,2.9297666666666666,thursday,winter,morning
1007,The Weeknd,Snowchild,4.119866666666667,thursday,winter,morning
1008,The Weeknd,Snowchild,4.119866666666667,thursday,winter,morning
1009,The Weeknd,Snowchild,2.9138333333333333,thursday,winter,morning
1010,Alessia Cara,Scars To Your Beautiful,3.8371,thursday,winter,morning
1012,Zedd,Stay,3.5015,thursday,winter,morning
1013,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,thursday,winter,morning
1015,Post Malone,One Right Now (with The Weeknd),3.2251,thursday,winter,morning
1016,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),3.18355,thursday,winter,morning
1017,The Weeknd,Save Your Tears,3.5937666666666668,thursday,winter,morning
1020,The Weeknd,Take My Breath - Single Version,2.9210666666666665,thursday,winter,morning
1076,The Weeknd,Often,4.150666666666667,friday,winter,morning
1077,The Weeknd,The Hills,4.03755,friday,winter,morning
1079,The Weeknd,Can't Feel My Face,3.558666666666667,friday,winter,morning
1080,The Weeknd,Shameless,4.2251,friday,winter,morning
1082,Eminem,Without Me,3.0425333333333335,friday,winter,morning
1085,The Weeknd,Starboy,5.414416666666667,friday,winter,morning
1094,The Weeknd,Snowchild,4.119866666666667,friday,winter,afternoon
1098,Billie Eilish,Getting Older,4.07035,weekend,winter,midNight
1100,Alessia Cara,Scars To Your Beautiful,3.8371,weekend,winter,midNight
1101,Zedd,Stay,3.5015,weekend,winter,morning
1102,Alessia Cara,Out Of Love,3.7948833333333334,weekend,winter,morning
1103,Alessia Cara,Here,3.3242166666666666,weekend,winter,morning
1105,Alessia Cara,Here,3.3242166666666666,weekend,winter,morning
1107,Alessia Cara,Here,3.3242166666666666,weekend,winter,morning
1108,Alessia Cara,Here,3.3242166666666666,weekend,winter,morning
1109,Alessia Cara,Here,3.3242166666666666,weekend,winter,morning
1110,Alessia Cara,Here,3.3242166666666666,weekend,winter,morning
1112,Eminem,Killshot,2.51025,weekend,winter,afternoon
1116,Eminem,Killshot,4.234533333333333,weekend,winter,afternoon
1118,T.I.,That's All She Wrote,4.246583333333334,weekend,winter,afternoon
1119,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2.634,weekend,winter,afternoon
1124,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2.634,weekend,winter,afternoon
1130,Adele,Water Under the Bridge,4.007316666666667,weekend,winter,afternoon
1135,NF,When I Grow Up,3.28,weekend,winter,afternoon
1136,Billie Eilish,when the party's over,3.26795,weekend,winter,afternoon
1142,Billie Eilish,bad guy,2.7558166666666666,weekend,winter,morning
1146,Selena Gomez,Rare,3.6764833333333335,weekend,winter,morning
1147,Kygo,It Ain't Me (with Selena Gomez),3.679666666666667,weekend,winter,morning
1148,Selena Gomez,Cut You Off,3.0336,weekend,winter,morning
1149,Selena Gomez,People You Know,3.2483333333333335,weekend,winter,morning
1150,David Guetta,Say My Name,3.3157666666666668,weekend,winter,morning
1151,Ariana Grande,Break Free,3.5061,weekend,winter,morning
1153,Imagine Dragons,Love,2.772666666666667,weekend,winter,morning
1154,Imagine Dragons,Natural,3.157766666666667,weekend,winter,morning
1158,Eminem,Killshot,4.200216666666667,weekend,winter,morning
1171,Selena Gomez,Rare,2.6016,monday,winter,midNight
1183,Logic,1-800-273-8255,4.114016666666667,monday,winter,morning
1186,The Weeknd,Starboy,6.4828833333333336,monday,winter,afternoon
1190,Adele,Hello,4.264916666666666,monday,winter,afternoon
1191,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,monday,winter,afternoon
1192,The Weeknd,Blinding Lights,3.334,monday,winter,afternoon
1193,Post Malone,One Right Now (with The Weeknd),3.2251,monday,winter,afternoon
1196,The Weeknd,Snowchild,4.119866666666667,monday,winter,afternoon
1199,The Weeknd,Snowchild,3.4930166666666667,monday,winter,afternoon
1201,Alessia Cara,Here,3.3242166666666666,monday,winter,afternoon
1204,Eminem,No Love,3.5277333333333334,monday,winter,afternoon
1214,Adele,Hello,4.925033333333333,tuesday,winter,morning
1215,Adele,Send My Love (To Your New Lover),3.1526833333333335,tuesday,winter,morning
1227,Coldplay,Let Somebody Go,4.026583333333333,tuesday,winter,night
1231,Selena Gomez,Lose You To Love Me,3.1752,tuesday,winter,night
1233,The Chainsmokers,Something Just Like This,3.1222666666666665,tuesday,winter,night
1234,Coldplay,The Scientist,5.16,tuesday,winter,night
1237,Swedish House Mafia,Moth To A Flame (with The Weeknd),7.72125,tuesday,winter,night
1244,The Weeknd,Often,4.150666666666667,wednesday,winter,midNight
1247,The Weeknd,Hurt You,3.23235,wednesday,winter,midNight
1248,The Weeknd,A Lonely Night,3.66955,wednesday,winter,midNight
1251,The Weeknd,Privilege,2.8428833333333334,wednesday,winter,morning
1256,The Weeknd,What You Need,3.272666666666667,wednesday,winter,morning
1259,The Weeknd,Ordinary Life,3.6986666666666665,wednesday,winter,morning
1260,Future,Low Life (feat. The Weeknd),2.608816666666667,wednesday,winter,morning
1267,Billie Eilish,Getting Older,4.07035,wednesday,winter,afternoon
1269,Harry Styles,She,4.7226,wednesday,winter,afternoon
1270,Billie Eilish,Halley's Comet,3.9126833333333333,wednesday,winter,afternoon
1271,Billie Eilish,Happier Than Ever,4.98165,wednesday,winter,afternoon
1273,Coldplay,Let Somebody Go,4.026583333333333,wednesday,winter,afternoon
1274,Selena Gomez,Lose You To Love Me,3.195666666666667,wednesday,winter,afternoon
1276,Selena Gomez,Baila Conmigo (with Rauw Alejandro),2.8025333333333333,wednesday,winter,afternoon
1286,Selena Gomez,The Heart Wants What It Wants,3.78955,wednesday,winter,afternoon
1287,Selena Gomez & The Scene,A Year Without Rain,3.0367333333333333,wednesday,winter,afternoon
1288,Selena Gomez,Vulnerable,3.2028666666666665,wednesday,winter,afternoon
1302,Eminem,Kill You,2.7829166666666665,wednesday,winter,afternoon
1303,Billie Eilish,i love you,4.863266666666667,wednesday,winter,afternoon
1306,Selena Gomez,Baila Conmigo (with Rauw Alejandro),3.10145,wednesday,winter,night
1309,Selena Gomez,999 (with Camilo),3.7361333333333335,wednesday,winter,night
1310,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,3.4650666666666665,wednesday,winter,night
1312,Selena Gomez,Same Old Love,3.29425,wednesday,winter,night
1314,Selena Gomez & The Scene,Love You Like A Love Song,3.1408833333333335,wednesday,winter,night
1315,Selena Gomez,The Heart Wants What It Wants,3.78955,wednesday,winter,night
1316,Selena Gomez & The Scene,Who Says,3.2602166666666665,wednesday,winter,night
1317,Selena Gomez & The Scene,A Year Without Rain,2.968566666666667,thursday,winter,morning
1321,Selena Gomez & The Scene,Naturally,3.3762166666666666,thursday,winter,morning
1323,Selena Gomez,Rare,2.9966166666666667,thursday,winter,morning
1324,Selena Gomez,Souvenir,2.693416666666667,thursday,winter,morning
1325,Selena Gomez,Look At Her Now,2.7099166666666665,thursday,winter,morning
1328,Selena Gomez,Kinda Crazy,3.5406,thursday,winter,morning
1330,Swedish House Mafia,Moth To A Flame (with The Weeknd),3.9,thursday,winter,morning
1331,The Weeknd,Blinding Lights,3.334,thursday,winter,morning
1332,Post Malone,One Right Now (with The Weeknd),3.2251,thursday,winter,morning
1339,Billie Eilish,Getting Older,3.6594333333333333,thursday,winter,morning
1349,Billie Eilish,OverHeated,3.567633333333333,thursday,winter,night
1350,Billie Eilish,Everybody Dies,3.4437,thursday,winter,night
1351,Billie Eilish,Your Power,4.0982666666666665,thursday,winter,night
1352,Billie Eilish,NDA,3.2629333333333332,thursday,winter,night
1354,Billie Eilish,Happier Than Ever,4.98165,thursday,winter,night
1355,Billie Eilish,Male Fantasy,3.2481,thursday,winter,night
1356,Billie Eilish,Getting Older,4.07035,thursday,winter,night
1357,Billie Eilish,I Didn't Change My Number,2.64105,thursday,winter,night
